datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,date,hour,month,day,season_label,weather_label,casual_ratio,registered_ratio,temp_bucket,humidity_bucket
2011-01-07 02:00:00,1,0,1,2,8.2,9.85,69,15.0013,0,1,1,2011-01-07,2,1,Friday,Spring,Cloudy,0.0,1.0,0-10,"(60.0, 80.0]"
2011-01-07 04:00:00,1,0,1,2,8.2,10.605,69,8.9981,0,1,1,2011-01-07,4,1,Friday,Spring,Cloudy,0.0,1.0,0-10,"(60.0, 80.0]"
2011-01-07 05:00:00,1,0,1,3,9.02,13.635,55,0.0,0,5,5,2011-01-07,5,1,Friday,Spring,Light rain/snow,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-07 06:00:00,1,0,1,2,8.2,12.88,69,0.0,8,26,34,2011-01-07,6,1,Friday,Spring,Cloudy,0.23529411764705882,0.7647058823529411,0-10,"(60.0, 80.0]"
2011-01-07 07:00:00,1,0,1,1,8.2,10.605,69,8.9981,8,76,84,2011-01-07,7,1,Friday,Spring,Clear,0.09523809523809523,0.9047619047619048,0-10,"(60.0, 80.0]"
2011-01-07 08:00:00,1,0,1,1,8.2,9.85,51,16.9979,20,190,210,2011-01-07,8,1,Friday,Spring,Clear,0.09523809523809523,0.9047619047619048,0-10,"(40.0, 60.0]"
2011-01-07 09:00:00,1,0,1,1,8.2,9.09,47,19.9995,9,125,134,2011-01-07,9,1,Friday,Spring,Clear,0.06716417910447761,0.9328358208955224,0-10,"(40.0, 60.0]"
2011-01-07 10:00:00,1,0,1,1,9.02,9.85,37,22.0028,16,47,63,2011-01-07,10,1,Friday,Spring,Clear,0.25396825396825395,0.746031746031746,0-10,"(20.0, 40.0]"
2011-01-07 11:00:00,1,0,1,2,8.2,9.85,40,15.0013,19,48,67,2011-01-07,11,1,Friday,Spring,Cloudy,0.2835820895522388,0.7164179104477612,0-10,"(20.0, 40.0]"
2011-01-07 12:00:00,1,0,1,2,8.2,9.85,37,16.9979,9,50,59,2011-01-07,12,1,Friday,Spring,Cloudy,0.15254237288135594,0.847457627118644,0-10,"(20.0, 40.0]"
2011-01-07 13:00:00,1,0,1,2,8.2,9.09,37,19.0012,9,64,73,2011-01-07,13,1,Friday,Spring,Cloudy,0.1232876712328767,0.8767123287671232,0-10,"(20.0, 40.0]"
2011-01-07 14:00:00,1,0,1,2,8.2,9.85,40,16.9979,7,43,50,2011-01-07,14,1,Friday,Spring,Cloudy,0.14,0.86,0-10,"(20.0, 40.0]"
2011-01-07 15:00:00,1,0,1,2,8.2,10.605,37,11.0014,9,63,72,2011-01-07,15,1,Friday,Spring,Cloudy,0.125,0.875,0-10,"(20.0, 40.0]"
2011-01-07 16:00:00,1,0,1,2,8.2,10.605,37,11.0014,5,82,87,2011-01-07,16,1,Friday,Spring,Cloudy,0.05747126436781609,0.9425287356321839,0-10,"(20.0, 40.0]"
2011-01-07 17:00:00,1,0,1,2,8.2,12.88,37,0.0,9,178,187,2011-01-07,17,1,Friday,Spring,Cloudy,0.0481283422459893,0.9518716577540107,0-10,"(20.0, 40.0]"
2011-01-07 18:00:00,1,0,1,1,8.2,11.365,40,6.0032,7,116,123,2011-01-07,18,1,Friday,Spring,Clear,0.056910569105691054,0.943089430894309,0-10,"(20.0, 40.0]"
2011-01-07 19:00:00,1,0,1,1,6.56,9.85,55,6.0032,3,92,95,2011-01-07,19,1,Friday,Spring,Clear,0.031578947368421054,0.968421052631579,0-10,"(40.0, 60.0]"
2011-01-07 20:00:00,1,0,1,1,7.38,10.605,47,7.0015,1,50,51,2011-01-07,20,1,Friday,Spring,Clear,0.0196078431372549,0.9803921568627451,0-10,"(40.0, 60.0]"
2011-01-07 21:00:00,1,0,1,1,7.38,9.85,47,8.9981,0,39,39,2011-01-07,21,1,Friday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-07 22:00:00,1,0,1,2,7.38,9.85,43,11.0014,2,34,36,2011-01-07,22,1,Friday,Spring,Cloudy,0.05555555555555555,0.9444444444444444,0-10,"(40.0, 60.0]"
2011-01-07 23:00:00,1,0,1,2,7.38,9.85,51,11.0014,1,14,15,2011-01-07,23,1,Friday,Spring,Cloudy,0.06666666666666667,0.9333333333333333,0-10,"(40.0, 60.0]"
2011-01-08 00:00:00,1,0,0,2,7.38,9.85,51,11.0014,1,24,25,2011-01-08,0,1,Saturday,Spring,Cloudy,0.04,0.96,0-10,"(40.0, 60.0]"
2011-01-08 01:00:00,1,0,0,2,7.38,10.605,55,6.0032,1,15,16,2011-01-08,1,1,Saturday,Spring,Cloudy,0.0625,0.9375,0-10,"(40.0, 60.0]"
2011-01-08 02:00:00,1,0,0,2,7.38,12.12,55,0.0,3,13,16,2011-01-08,2,1,Saturday,Spring,Cloudy,0.1875,0.8125,0-10,"(40.0, 60.0]"
2011-01-08 03:00:00,1,0,0,3,7.38,9.85,55,11.0014,0,7,7,2011-01-08,3,1,Saturday,Spring,Light rain/snow,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-08 04:00:00,1,0,0,3,7.38,9.85,55,11.0014,0,1,1,2011-01-08,4,1,Saturday,Spring,Light rain/snow,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-08 05:00:00,1,0,0,2,6.56,8.335,74,11.0014,0,5,5,2011-01-08,5,1,Saturday,Spring,Cloudy,0.0,1.0,0-10,"(60.0, 80.0]"
2011-01-08 06:00:00,1,0,0,2,6.56,8.335,74,11.0014,0,2,2,2011-01-08,6,1,Saturday,Spring,Cloudy,0.0,1.0,0-10,"(60.0, 80.0]"
2011-01-08 07:00:00,1,0,0,2,6.56,9.09,74,7.0015,1,8,9,2011-01-08,7,1,Saturday,Spring,Cloudy,0.1111111111111111,0.8888888888888888,0-10,"(60.0, 80.0]"
2011-01-08 08:00:00,1,0,0,3,6.56,9.09,93,7.0015,0,15,15,2011-01-08,8,1,Saturday,Spring,Light rain/snow,0.0,1.0,0-10,"(80.0, 100.0]"
2011-01-08 09:00:00,1,0,0,3,6.56,9.09,93,7.0015,0,20,20,2011-01-08,9,1,Saturday,Spring,Light rain/snow,0.0,1.0,0-10,"(80.0, 100.0]"
2011-01-08 10:00:00,1,0,0,2,7.38,9.85,80,11.0014,5,56,61,2011-01-08,10,1,Saturday,Spring,Cloudy,0.08196721311475409,0.9180327868852459,0-10,"(60.0, 80.0]"
2011-01-08 11:00:00,1,0,0,2,8.2,9.09,69,26.0027,2,60,62,2011-01-08,11,1,Saturday,Spring,Cloudy,0.03225806451612903,0.967741935483871,0-10,"(60.0, 80.0]"
2011-01-08 12:00:00,1,0,0,2,8.2,9.09,59,23.9994,8,90,98,2011-01-08,12,1,Saturday,Spring,Cloudy,0.08163265306122448,0.9183673469387755,0-10,"(40.0, 60.0]"
2011-01-08 13:00:00,1,0,0,1,8.2,9.09,44,22.0028,7,95,102,2011-01-08,13,1,Saturday,Spring,Clear,0.06862745098039216,0.9313725490196079,0-10,"(40.0, 60.0]"
2011-01-08 14:00:00,1,0,0,1,8.2,8.335,32,32.9975,12,83,95,2011-01-08,14,1,Saturday,Spring,Clear,0.12631578947368421,0.8736842105263158,0-10,"(20.0, 40.0]"
2011-01-08 15:00:00,1,0,0,1,8.2,8.335,32,30.0026,5,69,74,2011-01-08,15,1,Saturday,Spring,Clear,0.06756756756756757,0.9324324324324325,0-10,"(20.0, 40.0]"
2011-01-08 16:00:00,1,0,0,1,7.38,6.82,29,30.0026,8,68,76,2011-01-08,16,1,Saturday,Spring,Clear,0.10526315789473684,0.8947368421052632,0-10,"(20.0, 40.0]"
2011-01-08 17:00:00,1,0,0,1,6.56,6.06,37,36.9974,5,64,69,2011-01-08,17,1,Saturday,Spring,Clear,0.07246376811594203,0.927536231884058,0-10,"(20.0, 40.0]"
2011-01-08 18:00:00,1,0,0,1,5.74,6.06,39,19.9995,3,52,55,2011-01-08,18,1,Saturday,Spring,Clear,0.05454545454545454,0.9454545454545454,0-10,"(20.0, 40.0]"
2011-01-08 19:00:00,1,0,0,1,5.74,6.06,36,16.9979,4,26,30,2011-01-08,19,1,Saturday,Spring,Clear,0.13333333333333333,0.8666666666666667,0-10,"(20.0, 40.0]"
2011-01-08 20:00:00,1,0,0,1,4.92,6.06,36,16.9979,0,28,28,2011-01-08,20,1,Saturday,Spring,Clear,0.0,1.0,0-10,"(20.0, 40.0]"
2011-01-08 21:00:00,1,0,0,1,4.92,5.305,39,23.9994,2,35,37,2011-01-08,21,1,Saturday,Spring,Clear,0.05405405405405406,0.9459459459459459,0-10,"(20.0, 40.0]"
2011-01-08 22:00:00,1,0,0,1,4.92,5.305,36,26.0027,1,33,34,2011-01-08,22,1,Saturday,Spring,Clear,0.029411764705882353,0.9705882352941176,0-10,"(20.0, 40.0]"
2011-01-08 23:00:00,1,0,0,1,4.1,3.03,39,30.0026,0,22,22,2011-01-08,23,1,Saturday,Spring,Clear,0.0,1.0,0-10,"(20.0, 40.0]"
2011-01-09 00:00:00,1,0,0,1,4.1,3.79,42,26.0027,1,24,25,2011-01-09,0,1,Sunday,Spring,Clear,0.04,0.96,0-10,"(40.0, 60.0]"
2011-01-09 01:00:00,1,0,0,1,4.1,3.03,42,31.0009,0,12,12,2011-01-09,1,1,Sunday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-09 02:00:00,1,0,0,1,4.1,3.03,46,31.0009,0,11,11,2011-01-09,2,1,Sunday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-09 03:00:00,1,0,0,1,4.1,3.79,46,27.9993,0,4,4,2011-01-09,3,1,Sunday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-09 04:00:00,1,0,0,1,3.28,4.545,53,12.998,0,1,1,2011-01-09,4,1,Sunday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-09 05:00:00,1,0,0,1,3.28,4.545,53,12.998,0,1,1,2011-01-09,5,1,Sunday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-09 06:00:00,1,0,0,1,4.1,4.545,49,19.0012,0,1,1,2011-01-09,6,1,Sunday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-09 07:00:00,1,0,0,1,3.28,4.545,53,12.998,1,5,6,2011-01-09,7,1,Sunday,Spring,Clear,0.16666666666666666,0.8333333333333334,0-10,"(40.0, 60.0]"
2011-01-09 08:00:00,1,0,0,1,4.1,4.545,49,19.0012,0,10,10,2011-01-09,8,1,Sunday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-09 09:00:00,1,0,0,1,4.92,3.79,46,35.0008,0,19,19,2011-01-09,9,1,Sunday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-09 10:00:00,1,0,0,1,5.74,5.305,43,26.0027,0,49,49,2011-01-09,10,1,Sunday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-09 11:00:00,1,0,0,1,6.56,6.06,40,35.0008,2,47,49,2011-01-09,11,1,Sunday,Spring,Clear,0.04081632653061224,0.9591836734693877,0-10,"(20.0, 40.0]"
2011-01-09 12:00:00,1,0,0,1,7.38,6.82,37,30.0026,4,79,83,2011-01-09,12,1,Sunday,Spring,Clear,0.04819277108433735,0.9518072289156626,0-10,"(20.0, 40.0]"
2011-01-09 13:00:00,1,0,0,1,8.2,8.335,34,30.0026,6,69,75,2011-01-09,13,1,Sunday,Spring,Clear,0.08,0.92,0-10,"(20.0, 40.0]"
2011-01-09 14:00:00,1,0,0,1,9.02,9.09,32,31.0009,8,64,72,2011-01-09,14,1,Sunday,Spring,Clear,0.1111111111111111,0.8888888888888888,0-10,"(20.0, 40.0]"
2011-01-09 15:00:00,1,0,0,1,9.02,9.85,35,23.9994,5,77,82,2011-01-09,15,1,Sunday,Spring,Clear,0.06097560975609756,0.9390243902439024,0-10,"(20.0, 40.0]"
2011-01-09 16:00:00,1,0,0,1,8.2,8.335,34,30.0026,13,79,92,2011-01-09,16,1,Sunday,Spring,Clear,0.14130434782608695,0.8586956521739131,0-10,"(20.0, 40.0]"
2011-01-09 17:00:00,1,0,0,1,7.38,7.575,37,26.0027,3,59,62,2011-01-09,17,1,Sunday,Spring,Clear,0.04838709677419355,0.9516129032258065,0-10,"(20.0, 40.0]"
2011-01-09 18:00:00,1,0,0,1,6.56,6.82,40,22.0028,4,44,48,2011-01-09,18,1,Sunday,Spring,Clear,0.08333333333333333,0.9166666666666666,0-10,"(20.0, 40.0]"
2011-01-09 19:00:00,1,0,0,1,6.56,6.82,43,22.0028,1,40,41,2011-01-09,19,1,Sunday,Spring,Clear,0.024390243902439025,0.975609756097561,0-10,"(40.0, 60.0]"
2011-01-09 20:00:00,1,0,0,1,5.74,6.06,46,16.9979,0,38,38,2011-01-09,20,1,Sunday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-09 21:00:00,1,0,0,1,5.74,5.305,46,27.9993,1,19,20,2011-01-09,21,1,Sunday,Spring,Clear,0.05,0.95,0-10,"(40.0, 60.0]"
2011-01-09 22:00:00,1,0,0,1,5.74,6.06,46,19.9995,5,10,15,2011-01-09,22,1,Sunday,Spring,Clear,0.3333333333333333,0.6666666666666666,0-10,"(40.0, 60.0]"
2011-01-09 23:00:00,1,0,0,1,4.92,6.82,50,12.998,0,6,6,2011-01-09,23,1,Sunday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-10 00:00:00,1,0,1,1,4.92,6.06,50,19.0012,2,3,5,2011-01-10,0,1,Monday,Spring,Clear,0.4,0.6,0-10,"(40.0, 60.0]"
2011-01-10 01:00:00,1,0,1,1,4.92,6.06,50,19.0012,1,0,1,2011-01-10,1,1,Monday,Spring,Clear,1.0,0.0,0-10,"(40.0, 60.0]"
2011-01-10 02:00:00,1,0,1,1,4.92,6.06,50,15.0013,0,3,3,2011-01-10,2,1,Monday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-10 03:00:00,1,0,1,1,4.92,6.06,50,15.0013,0,1,1,2011-01-10,3,1,Monday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-10 04:00:00,1,0,1,1,4.1,6.06,54,8.9981,1,2,3,2011-01-10,4,1,Monday,Spring,Clear,0.3333333333333333,0.6666666666666666,0-10,"(40.0, 60.0]"
2011-01-10 05:00:00,1,0,1,1,4.1,5.305,54,16.9979,0,3,3,2011-01-10,5,1,Monday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-10 06:00:00,1,0,1,1,4.92,6.06,50,19.0012,0,31,31,2011-01-10,6,1,Monday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-10 07:00:00,1,0,1,1,4.92,6.06,50,15.0013,2,75,77,2011-01-10,7,1,Monday,Spring,Clear,0.025974025974025976,0.974025974025974,0-10,"(40.0, 60.0]"
2011-01-10 08:00:00,1,0,1,2,4.92,6.06,50,19.0012,4,184,188,2011-01-10,8,1,Monday,Spring,Cloudy,0.02127659574468085,0.9787234042553191,0-10,"(40.0, 60.0]"
2011-01-10 09:00:00,1,0,1,2,5.74,6.06,50,16.9979,2,92,94,2011-01-10,9,1,Monday,Spring,Cloudy,0.02127659574468085,0.9787234042553191,0-10,"(40.0, 60.0]"
2011-01-10 10:00:00,1,0,1,2,5.74,6.06,50,19.9995,0,31,31,2011-01-10,10,1,Monday,Spring,Cloudy,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-10 11:00:00,1,0,1,2,6.56,6.82,47,19.0012,2,28,30,2011-01-10,11,1,Monday,Spring,Cloudy,0.06666666666666667,0.9333333333333333,0-10,"(40.0, 60.0]"
2011-01-10 12:00:00,1,0,1,2,8.2,9.09,40,19.0012,5,47,52,2011-01-10,12,1,Monday,Spring,Cloudy,0.09615384615384616,0.9038461538461539,0-10,"(20.0, 40.0]"
2011-01-10 13:00:00,1,0,1,2,8.2,9.09,40,19.0012,4,50,54,2011-01-10,13,1,Monday,Spring,Cloudy,0.07407407407407407,0.9259259259259259,0-10,"(20.0, 40.0]"
2011-01-10 14:00:00,1,0,1,2,8.2,9.85,40,15.0013,0,47,47,2011-01-10,14,1,Monday,Spring,Cloudy,0.0,1.0,0-10,"(20.0, 40.0]"
2011-01-10 15:00:00,1,0,1,2,8.2,9.85,40,15.0013,2,43,45,2011-01-10,15,1,Monday,Spring,Cloudy,0.044444444444444446,0.9555555555555556,0-10,"(20.0, 40.0]"
2011-01-10 16:00:00,1,0,1,1,8.2,10.605,40,8.9981,4,70,74,2011-01-10,16,1,Monday,Spring,Clear,0.05405405405405406,0.9459459459459459,0-10,"(20.0, 40.0]"
2011-01-10 17:00:00,1,0,1,1,8.2,11.365,40,7.0015,4,174,178,2011-01-10,17,1,Monday,Spring,Clear,0.02247191011235955,0.9775280898876404,0-10,"(20.0, 40.0]"
2011-01-10 18:00:00,1,0,1,1,8.2,9.85,40,15.0013,1,154,155,2011-01-10,18,1,Monday,Spring,Clear,0.0064516129032258064,0.9935483870967742,0-10,"(20.0, 40.0]"
2011-01-10 19:00:00,1,0,1,1,6.56,8.335,47,11.0014,3,92,95,2011-01-10,19,1,Monday,Spring,Clear,0.031578947368421054,0.968421052631579,0-10,"(40.0, 60.0]"
2011-01-10 20:00:00,1,0,1,1,6.56,8.335,50,11.0014,1,73,74,2011-01-10,20,1,Monday,Spring,Clear,0.013513513513513514,0.9864864864864865,0-10,"(40.0, 60.0]"
2011-01-10 21:00:00,1,0,1,1,5.74,6.82,59,12.998,1,37,38,2011-01-10,21,1,Monday,Spring,Clear,0.02631578947368421,0.9736842105263158,0-10,"(40.0, 60.0]"
2011-01-10 22:00:00,1,0,1,1,5.74,7.575,59,11.0014,2,22,24,2011-01-10,22,1,Monday,Spring,Clear,0.08333333333333333,0.9166666666666666,0-10,"(40.0, 60.0]"
2011-01-10 23:00:00,1,0,1,1,5.74,7.575,59,11.0014,0,18,18,2011-01-10,23,1,Monday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-11 00:00:00,1,0,1,1,5.74,8.335,59,7.0015,2,10,12,2011-01-11,0,1,Tuesday,Spring,Clear,0.16666666666666666,0.8333333333333334,0-10,"(40.0, 60.0]"
2011-01-11 01:00:00,1,0,1,1,5.74,7.575,59,11.0014,0,3,3,2011-01-11,1,1,Tuesday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-11 02:00:00,1,0,1,2,6.56,7.575,55,12.998,0,3,3,2011-01-11,2,1,Tuesday,Spring,Cloudy,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-11 05:00:00,1,0,1,2,6.56,9.09,55,8.9981,0,6,6,2011-01-11,5,1,Tuesday,Spring,Cloudy,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-11 06:00:00,1,0,1,2,6.56,9.09,55,8.9981,0,27,27,2011-01-11,6,1,Tuesday,Spring,Cloudy,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-11 07:00:00,1,0,1,2,6.56,11.365,55,0.0,2,97,99,2011-01-11,7,1,Tuesday,Spring,Cloudy,0.020202020202020204,0.9797979797979798,0-10,"(40.0, 60.0]"
2011-01-11 08:00:00,1,0,1,2,7.38,10.605,51,6.0032,3,214,217,2011-01-11,8,1,Tuesday,Spring,Cloudy,0.013824884792626729,0.9861751152073732,0-10,"(40.0, 60.0]"
2011-01-11 09:00:00,1,0,1,2,7.38,9.85,51,11.0014,3,127,130,2011-01-11,9,1,Tuesday,Spring,Cloudy,0.023076923076923078,0.9769230769230769,0-10,"(40.0, 60.0]"
2011-01-11 10:00:00,1,0,1,2,8.2,10.605,51,11.0014,3,51,54,2011-01-11,10,1,Tuesday,Spring,Cloudy,0.05555555555555555,0.9444444444444444,0-10,"(40.0, 60.0]"
2011-01-11 11:00:00,1,0,1,2,8.2,10.605,47,8.9981,4,31,35,2011-01-11,11,1,Tuesday,Spring,Cloudy,0.11428571428571428,0.8857142857142857,0-10,"(40.0, 60.0]"
2011-01-11 12:00:00,1,0,1,2,8.2,11.365,51,7.0015,2,55,57,2011-01-11,12,1,Tuesday,Spring,Cloudy,0.03508771929824561,0.9649122807017544,0-10,"(40.0, 60.0]"
2011-01-11 13:00:00,1,0,1,2,8.2,11.365,59,6.0032,6,46,52,2011-01-11,13,1,Tuesday,Spring,Cloudy,0.11538461538461539,0.8846153846153846,0-10,"(40.0, 60.0]"
2011-01-11 14:00:00,1,0,1,2,8.2,11.365,59,6.0032,3,60,63,2011-01-11,14,1,Tuesday,Spring,Cloudy,0.047619047619047616,0.9523809523809523,0-10,"(40.0, 60.0]"
2011-01-11 15:00:00,1,0,1,2,6.56,9.85,80,6.0032,2,45,47,2011-01-11,15,1,Tuesday,Spring,Cloudy,0.0425531914893617,0.9574468085106383,0-10,"(60.0, 80.0]"
2011-01-11 16:00:00,1,0,1,2,6.56,7.575,86,15.0013,4,72,76,2011-01-11,16,1,Tuesday,Spring,Cloudy,0.05263157894736842,0.9473684210526315,0-10,"(80.0, 100.0]"
2011-01-11 17:00:00,1,0,1,2,6.56,7.575,86,15.0013,6,130,136,2011-01-11,17,1,Tuesday,Spring,Cloudy,0.04411764705882353,0.9558823529411765,0-10,"(80.0, 100.0]"
2011-01-11 18:00:00,1,0,1,3,6.56,9.09,93,7.0015,1,94,95,2011-01-11,18,1,Tuesday,Spring,Light rain/snow,0.010526315789473684,0.9894736842105263,0-10,"(80.0, 100.0]"
2011-01-11 19:00:00,1,0,1,3,6.56,11.365,93,0.0,0,51,51,2011-01-11,19,1,Tuesday,Spring,Light rain/snow,0.0,1.0,0-10,"(80.0, 100.0]"
2011-01-11 20:00:00,1,0,1,3,6.56,7.575,93,12.998,0,32,32,2011-01-11,20,1,Tuesday,Spring,Light rain/snow,0.0,1.0,0-10,"(80.0, 100.0]"
2011-01-11 21:00:00,1,0,1,3,6.56,9.85,86,6.0032,0,20,20,2011-01-11,21,1,Tuesday,Spring,Light rain/snow,0.0,1.0,0-10,"(80.0, 100.0]"
2011-01-11 22:00:00,1,0,1,3,6.56,9.09,93,7.0015,1,28,29,2011-01-11,22,1,Tuesday,Spring,Light rain/snow,0.034482758620689655,0.9655172413793104,0-10,"(80.0, 100.0]"
2011-01-11 23:00:00,1,0,1,3,6.56,9.85,93,6.0032,1,18,19,2011-01-11,23,1,Tuesday,Spring,Light rain/snow,0.05263157894736842,0.9473684210526315,0-10,"(80.0, 100.0]"
2011-01-12 00:00:00,1,0,1,2,6.56,9.85,86,6.0032,0,7,7,2011-01-12,0,1,Wednesday,Spring,Cloudy,0.0,1.0,0-10,"(80.0, 100.0]"
2011-01-12 01:00:00,1,0,1,2,6.56,9.09,86,7.0015,0,6,6,2011-01-12,1,1,Wednesday,Spring,Cloudy,0.0,1.0,0-10,"(80.0, 100.0]"
2011-01-12 02:00:00,1,0,1,1,5.74,7.575,86,8.9981,0,1,1,2011-01-12,2,1,Wednesday,Spring,Clear,0.0,1.0,0-10,"(80.0, 100.0]"
2011-01-12 05:00:00,1,0,1,1,5.74,7.575,86,11.0014,0,5,5,2011-01-12,5,1,Wednesday,Spring,Clear,0.0,1.0,0-10,"(80.0, 100.0]"
2011-01-12 06:00:00,1,0,1,1,4.92,7.575,93,8.9981,0,16,16,2011-01-12,6,1,Wednesday,Spring,Clear,0.0,1.0,0-10,"(80.0, 100.0]"
2011-01-12 07:00:00,1,0,1,1,5.74,7.575,69,8.9981,0,54,54,2011-01-12,7,1,Wednesday,Spring,Clear,0.0,1.0,0-10,"(60.0, 80.0]"
2011-01-12 08:00:00,1,0,1,1,6.56,8.335,59,11.0014,3,125,128,2011-01-12,8,1,Wednesday,Spring,Clear,0.0234375,0.9765625,0-10,"(40.0, 60.0]"
2011-01-12 09:00:00,1,0,1,1,6.56,6.82,59,22.0028,3,78,81,2011-01-12,9,1,Wednesday,Spring,Clear,0.037037037037037035,0.9629629629629629,0-10,"(40.0, 60.0]"
2011-01-12 10:00:00,1,0,1,1,7.38,9.09,55,15.0013,0,39,39,2011-01-12,10,1,Wednesday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-12 11:00:00,1,0,1,1,8.2,9.09,51,26.0027,3,32,35,2011-01-12,11,1,Wednesday,Spring,Clear,0.08571428571428572,0.9142857142857143,0-10,"(40.0, 60.0]"
2011-01-12 12:00:00,1,0,1,1,8.2,7.575,47,39.0007,3,52,55,2011-01-12,12,1,Wednesday,Spring,Clear,0.05454545454545454,0.9454545454545454,0-10,"(40.0, 60.0]"
2011-01-12 13:00:00,1,0,1,1,9.02,9.85,44,23.9994,0,49,49,2011-01-12,13,1,Wednesday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-12 14:00:00,1,0,1,1,8.2,9.09,47,22.0028,0,44,44,2011-01-12,14,1,Wednesday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-12 15:00:00,1,0,1,1,8.2,8.335,47,27.9993,1,48,49,2011-01-12,15,1,Wednesday,Spring,Clear,0.02040816326530612,0.9795918367346939,0-10,"(40.0, 60.0]"
2011-01-12 16:00:00,1,0,1,1,9.02,9.85,44,22.0028,5,63,68,2011-01-12,16,1,Wednesday,Spring,Clear,0.07352941176470588,0.9264705882352942,0-10,"(40.0, 60.0]"
2011-01-12 17:00:00,1,0,1,1,8.2,9.09,47,23.9994,0,139,139,2011-01-12,17,1,Wednesday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-12 18:00:00,1,0,1,1,8.2,7.575,47,35.0008,2,135,137,2011-01-12,18,1,Wednesday,Spring,Clear,0.014598540145985401,0.9854014598540146,0-10,"(40.0, 60.0]"
2011-01-12 19:00:00,1,0,1,1,7.38,7.575,47,27.9993,1,82,83,2011-01-12,19,1,Wednesday,Spring,Clear,0.012048192771084338,0.9879518072289156,0-10,"(40.0, 60.0]"
2011-01-12 20:00:00,1,0,1,1,6.56,6.82,50,22.0028,2,54,56,2011-01-12,20,1,Wednesday,Spring,Clear,0.03571428571428571,0.9642857142857143,0-10,"(40.0, 60.0]"
2011-01-12 21:00:00,1,0,1,1,6.56,6.82,55,22.0028,0,57,57,2011-01-12,21,1,Wednesday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-12 22:00:00,1,0,1,1,6.56,6.06,55,30.0026,1,32,33,2011-01-12,22,1,Wednesday,Spring,Clear,0.030303030303030304,0.9696969696969697,0-10,"(40.0, 60.0]"
2011-01-12 23:00:00,1,0,1,1,5.74,5.305,59,27.9993,1,19,20,2011-01-12,23,1,Wednesday,Spring,Clear,0.05,0.95,0-10,"(40.0, 60.0]"
2011-01-13 00:00:00,1,0,1,1,5.74,6.06,59,19.0012,1,6,7,2011-01-13,0,1,Thursday,Spring,Clear,0.14285714285714285,0.8571428571428571,0-10,"(40.0, 60.0]"
2011-01-13 01:00:00,1,0,1,1,5.74,6.06,50,19.0012,0,2,2,2011-01-13,1,1,Thursday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-13 02:00:00,1,0,1,1,5.74,6.06,50,23.9994,0,2,2,2011-01-13,2,1,Thursday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-13 03:00:00,1,0,1,1,5.74,6.06,50,22.0028,0,3,3,2011-01-13,3,1,Thursday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2011-01-13 04:00:00,1,0,1,1,5.74,6.06,50,16.9979,0,4,4,2011-01-13,4,1,Thursday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
